Файл,Дата,День недели,Время,Подгруппа,Дисциплина,Тип занятия,Преподаватель,Кабинет
БИб-4601-01-54 (год плана-2022).pdf,07.07.26,вторник,08:20-09:50,Общая группа,Защита выпускных квалификационных работ,Не указан,Не указан,16-313
БИб-4601-01-54 (год плана-2022).pdf,07.07.26,вторник,10:00-11:30,Общая группа,Защита выпускных квалификационных работ,Не указан,Не указан,16-313
БИб-4601-01-54 (год плана-2022).pdf,07.07.26,вторник,11:45-13:15,Общая группа,Защита выпускных квалификационных работ,Не указан,Не указан,16-313
