Файл,Дата,День недели,Время,Подгруппа,Дисциплина,Тип занятия,Преподаватель,Кабинет
ПОб-4701-01-64 (год плана-2022).pdf,19.12.25,пятница,10:00-11:30,Общая группа,Защита выпускных квалификационных работ,Не указан,Не указан,15-426
ПОб-4701-01-64 (год плана-2022).pdf,19.12.25,пятница,11:45-13:15,Общая группа,Защита выпускных квалификационных работ,Не указан,Не указан,15-426
